n,n_w,p,df,kappa,noise_std,lambda,R_squared_ind,R_squared_sum
12500,1000,5000,3.0,0.05,3.0,6.7709090909090905,0.033413548857402615,0.028997341138765197
12500,1000,5000,3.0,0.05,3.0,6.871818181818181,0.03343201330873541,0.028993595517164045
12500,1000,5000,3.0,0.05,3.0,6.972727272727273,0.03345002429844718,0.028989920871981177
12500,1000,5000,3.0,0.05,3.0,7.073636363636363,0.03346759979639078,0.028986314986121385
12500,1000,5000,3.0,0.05,3.0,7.174545454545454,0.03348475684354223,0.02898277573753904
12500,1000,5000,3.0,0.05,3.0,7.275454545454545,0.033501511610157374,0.028979301094108612
12500,1000,5000,3.0,0.05,3.0,7.376363636363636,0.03351787944967497,0.02897588910882613
12500,1000,5000,3.0,0.05,3.0,7.477272727272727,0.03353387494872075,0.0289725379153175
12500,1000,5000,3.0,0.05,3.0,7.578181818181818,0.033549511973535076,0.028969245723630348
12500,1000,5000,3.0,0.05,3.0,7.679090909090909,0.03356480371311602,0.028966010816289155
12500,1000,5000,3.0,0.05,3.0,7.779999999999999,0.0335797627193433,0.028962831544594246
12500,1000,5000,3.0,0.05,3.0,7.880909090909091,0.03359440094432481,0.028959706325147484
12500,1000,5000,3.0,0.05,3.0,7.981818181818181,0.033608729775184275,0.028956633636587847
12500,1000,5000,3.0,0.05,3.0,8.082727272727272,0.03362276006649132,0.02895361201652365
12500,1000,5000,3.0,0.05,3.0,8.183636363636364,0.033636502170515815,0.028950640058645914
12500,1000,5000,3.0,0.05,3.0,8.284545454545453,0.033649965965473184,0.028947716410011537
12500,1000,5000,3.0,0.05,3.0,8.385454545454545,0.033663160881913214,0.028944839768484797
12500,1000,5000,3.0,0.05,3.0,8.486363636363636,0.033676095927391674,0.028942008880325654
12500,1000,5000,3.0,0.05,3.0,8.587272727272726,0.03368877970955206,0.028939222537915615
12500,1000,5000,3.0,0.05,3.0,8.688181818181818,0.033701220457734875,0.028936479577612285
12500,1000,5000,3.0,0.05,3.0,8.789090909090909,0.033713426043221244,0.028933778877723637
12500,1000,5000,3.0,0.05,3.0,8.889999999999999,0.03372540399820993,0.02893111935659411
12500,1000,5000,3.0,0.05,3.0,8.99090909090909,0.03373716153361774,0.028928499970796284
12500,1000,5000,3.0,0.05,3.0,9.091818181818182,0.03374870555578673,0.028925919713420446
12500,1000,5000,3.0,0.05,3.0,9.192727272727272,0.03376004268217542,0.028923377612456187
12500,1000,5000,3.0,0.05,3.0,9.293636363636365,0.033771179256103574,0.02892087272926009
12500,1000,5000,3.0,0.05,3.0,9.394545454545456,0.03378212136061671,0.028918404157105004
12500,1000,5000,3.0,0.05,3.0,9.495454545454544,0.03379287483152963,0.02891597101980458
12500,1000,5000,3.0,0.05,3.0,9.596363636363636,0.03380344526970499,0.028913572470409404
12500,1000,5000,3.0,0.05,3.0,9.697272727272727,0.033813838052617645,0.028911207689970346
12500,1000,5000,3.0,0.05,3.0,9.798181818181815,0.03382405834525291,0.028908875886364604
12500,1000,5000,3.0,0.05,3.0,9.899090909090908,0.033834111110381586,0.028906576293181115
12500,1000,5000,3.0,0.05,3.0,10.0,0.033844001118253565,0.0289043081686619
12500,1000,5000,3.0,0.5,0.5,0.01,0.1536230255822022,0.8394090118646621
12500,1000,5000,3.0,0.5,0.5,0.1109090909090909,0.16765383058527367,0.8809089156904021
12500,1000,5000,3.0,0.5,0.5,0.2118181818181818,0.17735298226013468,0.9100462354032586
12500,1000,5000,3.0,0.5,0.5,0.3127272727272727,0.18452221136518018,0.9322327440406801
12500,1000,5000,3.0,0.5,0.5,0.4136363636363636,0.19006336354147485,0.9499872531053792
12500,1000,5000,3.0,0.5,0.5,0.5145454545454545,0.19448843918304182,0.9646873162567584
12500,1000,5000,3.0,0.5,0.5,0.6154545454545455,0.19811244898731992,0.9771657609325696
12500,1000,5000,3.0,0.5,0.5,0.7163636363636363,0.20114074504950433,0.9879625129800053
12500,1000,5000,3.0,0.5,0.5,0.8172727272727273,0.2037132687676284,0.9974462990476027
12500,1000,5000,3.0,0.5,0.5,0.9181818181818182,0.20592883137576964,1.0058793358448457
12500,1000,5000,3.0,0.5,0.5,1.019090909090909,0.2078592711998771,1.0134542631825194
12500,1000,5000,3.0,0.5,0.5,1.12,0.209558116339077,1.0203164466153805
12500,1000,5000,3.0,0.5,0.5,1.220909090909091,0.21106609917611754,1.0265780705700507
12500,1000,5000,3.0,0.5,0.5,1.3218181818181818,0.21241478532807245,1.032327384966504
12500,1000,5000,3.0,0.5,0.5,1.4227272727272726,0.21362903048615364,1.0376349674490222
12500,1000,5000,3.0,0.5,0.5,1.5236363636363637,0.21472868514135374,1.042558081151175
12500,1000,5000,3.0,0.5,0.5,1.6245454545454543,0.2157298032388113,1.0471437793648537
12500,1000,5000,3.0,0.5,0.5,1.7254545454545454,0.21664551565146392,1.0514311634863298
12500,1000,5000,3.0,0.5,0.5,1.8263636363636364,0.21748667229207036,1.0554530553251462
12500,1000,5000,3.0,0.5,0.5,1.9272727272727272,0.21826232144921298,1.0592372559072458
12500,1000,5000,3.0,0.5,0.5,2.028181818181818,0.21898007261811867,1.0628075068858702
12500,1000,5000,3.0,0.5,0.5,2.129090909090909,0.21964637463793615,1.0661842345047625
12500,1000,5000,3.0,0.5,0.5,2.2299999999999995,0.22026673138361832,1.0693851321772287
12500,1000,5000,3.0,0.5,0.5,2.3309090909090906,0.220845870816383,1.072425621656412
12500,1000,5000,3.0,0.5,0.5,2.4318181818181817,0.22138787878026198,1.0753192217346301
12500,1000,5000,3.0,0.5,0.5,2.5327272727272723,0.22189630585816883,1.078077845710596
12500,1000,5000,3.0,0.5,0.5,2.6336363636363638,0.22237425343048475,1.0807120434111
12500,1000,5000,3.0,0.5,0.5,2.7345454545454544,0.22282444352646533,1.0832311996384938
12500,1000,5000,3.0,0.5,0.5,2.835454545454545,0.223249275934364,1.0856436980676234
12500,1000,5000,3.0,0.5,0.5,2.936363636363636,0.22365087521265706,1.087957057519895
12500,1000,5000,3.0,0.5,0.5,3.037272727272727,0.22403112963521218,1.090178045982535
12500,1000,5000,3.0,0.5,0.5,3.1381818181818177,0.22439172364760876,1.0923127765685985
12500,1000,5000,3.0,0.5,0.5,3.239090909090909,0.22473416506807145,1.094366788723429
12500,1000,5000,3.0,0.5,0.5,3.34,0.22505980800488354,1.0963451173018863
12500,1000,5000,3.0,0.5,0.5,3.4409090909090905,0.22536987226144328,1.0982523516145282
12500,1000,5000,3.0,0.5,0.5,3.541818181818181,0.22566545984494554,1.1000926861314726
12500,1000,5000,3.0,0.5,0.5,3.6427272727272726,0.22594756907382527,1.1018699642117291
12500,1000,5000,3.0,0.5,0.5,3.743636363636363,0.22621710668432427,1.1035877159723437
12500,1000,5000,3.0,0.5,0.5,3.8445454545454543,0.22647489826175368,1.105249191210418
12500,1000,5000,3.0,0.5,0.5,3.945454545454545,0.22672169726261446,1.106857388130017
12500,1000,5000,3.0,0.5,0.5,4.046363636363636,0.22695819284629018,1.1084150784965758
12500,1000,5000,3.0,0.5,0.5,4.147272727272727,0.2271850166969042,1.1099248297366282
12500,1000,5000,3.0,0.5,0.5,4.248181818181818,0.2274027489851489,1.1113890244156182
12500,1000,5000,3.0,0.5,0.5,4.349090909090909,0.22761192359490576,1.1128098774569217
12500,1000,5000,3.0,0.5,0.5,4.449999999999999,0.2278130327190947,1.1141894514081363
12500,1000,5000,3.0,0.5,0.5,4.550909090909091,0.22800653091248843,1.1155296700135344
12500,1000,5000,3.0,0.5,0.5,4.651818181818181,0.2281928386754817,1.1168323303125782
12500,1000,5000,3.0,0.5,0.5,4.752727272727272,0.22837234563144768,1.1180991134518892
12500,1000,5000,3.0,0.5,0.5,4.853636363636364,0.22854541335087616,1.1193315943709525
12500,1000,5000,3.0,0.5,0.5,4.954545454545454,0.22871237786764312,1.1205312504990852
12500,1000,5000,3.0,0.5,0.5,5.055454545454545,0.22887355192618064,1.1216994695820746
12500,1000,5000,3.0,0.5,0.5,5.156363636363636,0.22902922699281172,1.1228375567406947
12500,1000,5000,3.0,0.5,0.5,5.257272727272727,0.229179675059863,1.1239467408496275
12500,1000,5000,3.0,0.5,0.5,5.3581818181818175,0.22932515026725014,1.125028180313685
12500,1000,5000,3.0,0.5,0.5,5.459090909090909,0.229465890362901,1.1260829683082538
12500,1000,5000,3.0,0.5,0.5,5.56,0.2296021180205543,1.1271121375424336
12500,1000,5000,3.0,0.5,0.5,5.66090909090909,0.22973404203105952,1.1281166645960021
12500,1000,5000,3.0,0.5,0.5,5.761818181818182,0.22986185838123882,1.1290974738751354
12500,1000,5000,3.0,0.5,0.5,5.862727272727272,0.22998575123260553,1.1300554412262986
12500,1000,5000,3.0,0.5,0.5,5.963636363636363,0.2301058938107077,1.1309913972431747
12500,1000,5000,3.0,0.5,0.5,6.064545454545455,0.23022244921455556,1.1319061302973192
12500,1000,5000,3.0,0.5,0.5,6.165454545454545,0.23033557115445868,1.1328003893197798
12500,1000,5000,3.0,0.5,0.5,6.266363636363636,0.2304454046256119,1.133674886357815
12500,1000,5000,3.0,0.5,0.5,6.367272727272727,0.23055208652391956,1.1345302989281683
12500,1000,5000,3.0,0.5,0.5,6.468181818181818,0.23065574620980392,1.1353672721860182
12500,1000,5000,3.0,0.5,0.5,6.569090909090908,0.23075650602509165,1.136186420926629
12500,1000,5000,3.0,0.5,0.5,6.67,0.23085448176751297,1.1369883314349807
12500,1000,5000,3.0,0.5,0.5,6.7709090909090905,0.23094978312684447,1.1377735631969792
12500,1000,5000,3.0,0.5,0.5,6.871818181818181,0.2310425140862945,1.1385426504845222
12500,1000,5000,3.0,0.5,0.5,6.972727272727273,0.23113277329234777,1.1392961038253975
12500,1000,5000,3.0,0.5,0.5,7.073636363636363,0.23122065439594505,1.140034411367908
12500,1000,5000,3.0,0.5,0.5,7.174545454545454,0.23130624636757768,1.1407580401491444
12500,1000,5000,3.0,0.5,0.5,7.275454545454545,0.2313896337886138,1.141467437274963
12500,1000,5000,3.0,0.5,0.5,7.376363636363636,0.23147089712093677,1.142163031018916
12500,1000,5000,3.0,0.5,0.5,7.477272727272727,0.23155011295677258,1.142845231846751
12500,1000,5000,3.0,0.5,0.5,7.578181818181818,0.231627354250396,1.1435144333724283
12500,1000,5000,3.0,0.5,0.5,7.679090909090909,0.2317026905332421,1.144171013251081
12500,1000,5000,3.0,0.5,0.5,7.779999999999999,0.2317761881138056,1.1448153340138472
12500,1000,5000,3.0,0.5,0.5,7.880909090909091,0.2318479102635753,1.1454477438490394
12500,1000,5000,3.0,0.5,0.5,7.981818181818181,0.23191791739013948,1.1460685773337655
12500,1000,5000,3.0,0.5,0.5,8.082727272727272,0.2319862671984895,1.1466781561196853
12500,1000,5000,3.0,0.5,0.5,8.183636363636364,0.232053014841457,1.1472767895763472
12500,1000,5000,3.0,0.5,0.5,8.284545454545453,0.2321182130601354,1.1478647753951818
12500,1000,5000,3.0,0.5,0.5,8.385454545454545,0.23218191231506105,1.1484424001570346
12500,1000,5000,3.0,0.5,0.5,8.486363636363636,0.23224416090885944,1.1490099398658058
12500,1000,5000,3.0,0.5,0.5,8.587272727272726,0.23230500510100405,1.1495676604506444
12500,1000,5000,3.0,0.5,0.5,8.688181818181818,0.23236448921527492,1.1501158182388478
12500,1000,5000,3.0,0.5,0.5,8.789090909090909,0.23242265574045948,1.1506546604015242
12500,1000,5000,3.0,0.5,0.5,8.889999999999999,0.23247954542478624,1.1511844253738506
12500,1000,5000,3.0,0.5,0.5,8.99090909090909,0.23253519736454908,1.1517053432516817
12500,1000,5000,3.0,0.5,0.5,9.091818181818182,0.2325896490873331,1.152217636166032
12500,1000,5000,3.0,0.5,0.5,9.192727272727272,0.23264293663022764,1.1527215186369515
12500,1000,5000,3.0,0.5,0.5,9.293636363636365,0.23269509461337612,1.153217197908099
12500,1000,5000,3.0,0.5,0.5,9.394545454545456,0.23274615630918571,1.1537048742632734
12500,1000,5000,3.0,0.5,0.5,9.495454545454544,0.23279615370749565,1.1541847413260704
12500,1000,5000,3.0,0.5,0.5,9.596363636363636,0.23284511757697687,1.1546569863437057
12500,1000,5000,3.0,0.5,0.5,9.697272727272727,0.2328930775230187,1.1551217904560138
12500,1000,5000,3.0,0.5,0.5,9.798181818181815,0.23294006204233386,1.1555793289505414
12500,1000,5000,3.0,0.5,0.5,9.899090909090908,0.2329860985744997,1.1560297715045722
12500,1000,5000,3.0,0.5,0.5,10.0,0.2330312135506352,1.1564732824148958
12500,1000,5000,3.0,0.5,3.0,0.01,0.017636738328437235,0.6952717341989627
12500,1000,5000,3.0,0.5,3.0,0.1109090909090909,0.018526297363325235,0.7103834625344275
12500,1000,5000,3.0,0.5,3.0,0.2118181818181818,0.0190979582656638,0.720466438902798
12500,1000,5000,3.0,0.5,3.0,0.3127272727272727,0.01952113550751475,0.7279639264813361
12500,1000,5000,3.0,0.5,3.0,0.4136363636363636,0.019858859889727826,0.733881747914203
12500,1000,5000,3.0,0.5,3.0,0.5145454545454545,0.020140769894412214,0.7387320262165427
12500,1000,5000,3.0,0.5,3.0,0.6154545454545455,0.020383057055440877,0.7428117647902541
12500,1000,5000,3.0,0.5,3.0,0.7163636363636363,0.02059554854492836,0.7463091409655139
12500,1000,5000,3.0,0.5,3.0,0.8172727272727273,0.02078468879017508,0.7493512323583473
12500,1000,5000,3.0,0.5,3.0,0.9181818181818182,0.02095495879932404,0.7520280654018122
12500,1000,5000,3.0,0.5,3.0,1.019090909090909,0.021109618580350153,0.754405829915756
12500,1000,5000,3.0,0.5,3.0,1.12,0.021251125753314705,0.7565346482900733
12500,1000,5000,3.0,0.5,3.0,1.220909090909091,0.02138138648821726,0.7584533972878842
12500,1000,5000,3.0,0.5,3.0,1.3218181818181818,0.021501913765464314,0.7601928359570358
12500,1000,5000,3.0,0.5,3.0,1.4227272727272726,0.021613931531391177,0.7617777106306395
12500,1000,5000,3.0,0.5,3.0,1.5236363636363637,0.021718445763774873,0.763228216024294
12500,1000,5000,3.0,0.5,3.0,1.6245454545454543,0.021816294475299598,0.7645610364630111
12500,1000,5000,3.0,0.5,3.0,1.7254545454545454,0.02190818383944948,0.7657901049108553
12500,1000,5000,3.0,0.5,3.0,1.8263636363636364,0.021994714893240595,0.7669271672949662
12500,1000,5000,3.0,0.5,3.0,1.9272727272727272,0.02207640367060572,0.7679822093766516
12500,1000,5000,3.0,0.5,3.0,2.028181818181818,0.02215369664857884,0.7689637846103496
12500,1000,5000,3.0,0.5,3.0,2.129090909090909,0.022226982779982304,0.7698792693942662
12500,1000,5000,3.0,0.5,3.0,2.2299999999999995,0.022296602994603464,0.770735064219534
12500,1000,5000,3.0,0.5,3.0,2.3309090909090906,0.02236285779229393,0.7715367539268146
12500,1000,5000,3.0,0.5,3.0,2.4318181818181817,0.022426013376885302,0.7722892366529798
12500,1000,5000,3.0,0.5,3.0,2.5327272727272723,0.022486306659569445,0.7729968285229298
12500,1000,5000,3.0,0.5,3.0,2.6336363636363638,0.022543949376007667,0.773663349350784
12500,1000,5000,3.0,0.5,3.0,2.7345454545454544,0.022599131501213086,0.7742921933266691
12500,1000,5000,3.0,0.5,3.0,2.835454545454545,0.022652024102611624,0.7748863877262142
12500,1000,5000,3.0,0.5,3.0,2.936363636363636,0.022702781739618025,0.775448641986507
12500,1000,5000,3.0,0.5,3.0,3.037272727272727,0.022751544494190878,0.775981388974447
12500,1000,5000,3.0,0.5,3.0,3.1381818181818177,0.022798439698851754,0.7764868198824868
12500,1000,5000,3.0,0.5,3.0,3.239090909090909,0.02284358341496094,0.7769669138887463
12500,1000,5000,3.0,0.5,3.0,3.34,0.022887081703513477,0.7774234634892236
12500,1000,5000,3.0,0.5,3.0,3.4409090909090905,0.02292903172254402,0.7778580962318814
12500,1000,5000,3.0,0.5,3.0,3.541818181818181,0.022969522678827937,0.7782722934432516
12500,1000,5000,3.0,0.5,3.0,3.6427272727272726,0.023008636656514335,0.7786674064285225
12500,1000,5000,3.0,0.5,3.0,3.743636363636363,0.02304644934130792,0.7790446705390854
12500,1000,5000,3.0,0.5,3.0,3.8445454545454543,0.02308303065559967,0.7794052174319882
12500,1000,5000,3.0,0.5,3.0,3.945454545454545,0.02311844531735235,0.779750085789892
12500,1000,5000,3.0,0.5,3.0,4.046363636363636,0.02315275333344349,0.7800802307249819
12500,1000,5000,3.0,0.5,3.0,4.147272727272727,0.023186010436452693,0.78039653205355
12500,1000,5000,3.0,0.5,3.0,4.248181818181818,0.023218268472473068,0.7806998015980152
12500,1000,5000,3.0,0.5,3.0,4.349090909090909,0.02324957574636671,0.7809907896484665
12500,1000,5000,3.0,0.5,3.0,4.449999999999999,0.023279977329923086,0.7812701906955561
12500,1000,5000,3.0,0.5,3.0,4.550909090909091,0.02330951533758005,0.781538648529681
12500,1000,5000,3.0,0.5,3.0,4.651818181818181,0.023338229173698773,0.7817967607874021
12500,1000,5000,3.0,0.5,3.0,4.752727272727272,0.0233661557548236,0.7820450830143538
12500,1000,5000,3.0,0.5,3.0,4.853636363636364,0.0233933297098851,0.7822841323040421
12500,1000,5000,3.0,0.5,3.0,4.954545454545454,0.02341978356090546,0.7825143905636897
12500,1000,5000,3.0,0.5,3.0,5.055454545454545,0.023445547886426398,0.7827363074512991
12500,1000,5000,3.0,0.5,3.0,5.156363636363636,0.023470651469591274,0.7829503030221499
12500,1000,5000,3.0,0.5,3.0,5.257272727272727,0.023495121432566105,0.7831567701179621
12500,1000,5000,3.0,0.5,3.0,5.3581818181818175,0.02351898335877401,0.783356076527609
12500,1000,5000,3.0,0.5,3.0,5.459090909090909,0.02354226140423473,0.7835485669446169
12500,1000,5000,3.0,0.5,3.0,5.56,0.02356497839914563,0.7837345647435296
12500,1000,5000,3.0,0.5,3.0,5.66090909090909,0.0235871559407046,0.7839143735944838
12500,1000,5000,3.0,0.5,3.0,5.761818181818182,0.023608814478058383,0.7840882789330202
12500,1000,5000,3.0,0.5,3.0,5.862727272727272,0.023629973390158248,0.7842565493001129
12500,1000,5000,3.0,0.5,3.0,5.963636363636363,0.02365065105721589,0.7844194375656482
12500,1000,5000,3.0,0.5,3.0,6.064545454545455,0.023670864926375504,0.7845771820470564
12500,1000,5000,3.0,0.5,3.0,6.165454545454545,0.023690631572150116,0.78473000753347
12500,1000,5000,3.0,0.5,3.0,6.266363636363636,0.0237099667521108,0.7848781262246189
12500,1000,5000,3.0,0.5,3.0,6.367272727272727,0.023728885458265618,0.7850217385926468
12500,1000,5000,3.0,0.5,3.0,6.468181818181818,0.023747401964518855,0.7851610341741646
12500,1000,5000,3.0,0.5,3.0,6.569090909090908,0.023765529870561044,0.7852961922990511
12500,1000,5000,3.0,0.5,3.0,6.67,0.023783282142504074,0.7854273827618251
12500,1000,5000,3.0,0.5,3.0,6.7709090909090905,0.023800671150544343,0.7855547664408228
12500,1000,5000,3.0,0.5,3.0,6.871818181818181,0.023817708703908643,0.7856784958698486
12500,1000,5000,3.0,0.5,3.0,6.972727272727273,0.02383440608331272,0.7857987157665168
12500,1000,5000,3.0,0.5,3.0,7.073636363636363,0.02385077407113974,0.7859155635210662
12500,1000,5000,3.0,0.5,3.0,7.174545454545454,0.023866822979526796,0.7860291696490573
12500,1000,5000,3.0,0.5,3.0,7.275454545454545,0.023882562676529277,0.7861396582110319
12500,1000,5000,3.0,0.5,3.0,7.376363636363636,0.023898002610517485,0.7862471472019171
12500,1000,5000,3.0,0.5,3.0,7.477272727272727,0.023913151832945557,0.7863517489126812
12500,1000,5000,3.0,0.5,3.0,7.578181818181818,0.02392801901962009,0.7864535702665362
12500,1000,5000,3.0,0.5,3.0,7.679090909090909,0.02394261249058449,0.7865527131317345
12500,1000,5000,3.0,0.5,3.0,7.779999999999999,0.023956940228724764,0.7866492746128528
12500,1000,5000,3.0,0.5,3.0,7.880909090909091,0.02397100989719314,0.7867433473222629
12500,1000,5000,3.0,0.5,3.0,7.981818181818181,0.023984828855737918,0.7868350196333427
12500,1000,5000,3.0,0.5,3.0,8.082727272727272,0.02399840417601983,0.7869243759168421
12500,1000,5000,3.0,0.5,3.0,8.183636363636364,0.024011742655989075,0.7870114967617008
12500,1000,5000,3.0,0.5,3.0,8.284545454545453,0.024024850833390485,0.7870964591814912
12500,1000,5000,3.0,0.5,3.0,8.385454545454545,0.024037734998458883,0.7871793368075644
12500,1000,5000,3.0,0.5,3.0,8.486363636363636,0.024050401205861806,0.7872602000698958
12500,1000,5000,3.0,0.5,3.0,8.587272727272726,0.024062855285941976,0.7873391163665154
12500,1000,5000,3.0,0.5,3.0,8.688181818181818,0.024075102855307624,0.7874161502223688
12500,1000,5000,3.0,0.5,3.0,8.789090909090909,0.0240871493268152,0.7874913634383665
12500,1000,5000,3.0,0.5,3.0,8.889999999999999,0.02409899991898546,0.7875648152313066
12500,1000,5000,3.0,0.5,3.0,8.99090909090909,0.024110659664890705,0.7876365623653323
12500,1000,5000,3.0,0.5,3.0,9.091818181818182,0.02412213342054801,0.7877066592755009
12500,1000,5000,3.0,0.5,3.0,9.192727272727272,0.024133425872850743,0.7877751581840181
12500,1000,5000,3.0,0.5,3.0,9.293636363636365,0.024144541547068354,0.7878421092096287
12500,1000,5000,3.0,0.5,3.0,9.394545454545456,0.024155484813941856,0.7879075604706447
12500,1000,5000,3.0,0.5,3.0,9.495454545454544,0.024166259896400734,0.7879715581820147
12500,1000,5000,3.0,0.5,3.0,9.596363636363636,0.024176870875925047,0.7880341467468556
12500,1000,5000,3.0,0.5,3.0,9.697272727272727,0.024187321698574647,0.7880953688427846
